timestamp,elapsed_s,profile,state,cpu_raw_c,gpu_raw_c,acpi_raw_c,cpu_ewma_c,gpu_ewma_c,acpi_ewma_c,hottest_control_c,requested_pwm,requested_percent,actual_mode,actual_pwm,fan1_rpm,fan2_rpm,note
2026-09-06T16:47:33+03:00,78.4,performance,emergency,48.0,45.0,88.0,66.7,49.2,88.4,88.4,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:47:35+03:00,79.5,performance,emergency,47.5,44.0,58.0,64.8,48.7,85.4,85.4,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:47:36+03:00,80.6,performance,emergency,48.0,44.0,58.0,63.1,48.2,82.6,82.6,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:47:37+03:00,81.7,performance,manual,47.4,44.0,58.0,61.5,47.8,80.2,80.2,255,100.0,1,255,6000,5800,left emergency state
2026-09-06T16:47:38+03:00,82.8,performance,manual,46.8,44.0,58.0,60.0,47.4,77.9,77.9,235,92.2,1,255,6000,5900,
2026-09-06T16:47:39+03:00,83.9,performance,manual,46.2,43.0,58.0,58.7,47.0,75.9,75.9,235,92.2,1,246,5800,5800,
2026-09-06T16:47:40+03:00,85.0,performance,manual,46.0,43.0,58.0,57.4,46.6,74.2,74.2,235,92.2,1,238,5600,5600,
2026-09-06T16:47:41+03:00,86.0,performance,manual,45.6,43.0,58.0,56.2,46.2,72.5,72.5,235,92.2,1,229,5400,5600,
2026-09-06T16:47:42+03:00,87.1,performance,manual,45.9,43.0,58.0,55.2,45.9,71.1,71.1,235,92.2,1,229,5400,5600,
2026-09-06T16:47:43+03:00,88.2,performance,manual,45.6,42.0,58.0,54.2,45.5,69.8,69.8,215,84.3,1,229,5400,5600,
2026-09-06T16:47:44+03:00,89.2,performance,manual,45.2,42.0,58.0,53.3,45.2,68.6,68.6,215,84.3,1,221,5200,5400,
2026-09-06T16:47:45+03:00,90.3,performance,manual,45.0,42.0,45.0,52.5,44.8,66.2,66.2,215,84.3,1,208,4900,5200,
2026-09-06T16:47:46+03:00,91.4,performance,manual,45.0,42.0,45.0,51.7,44.6,64.1,64.1,215,84.3,1,208,4900,5100,
2026-09-06T16:47:48+03:00,92.5,performance,manual,44.9,42.0,45.0,51.1,44.3,62.2,62.2,215,84.3,1,208,4900,5100,
2026-09-06T16:47:49+03:00,93.6,performance,manual,44.8,42.0,45.0,50.4,44.1,60.5,60.5,195,76.5,1,208,4900,5100,
2026-09-06T16:47:50+03:00,94.6,performance,manual,44.4,41.0,45.0,49.8,43.8,58.9,58.9,195,76.5,1,199,4700,4900,
2026-09-06T16:47:51+03:00,95.7,performance,manual,44.2,41.0,45.0,49.3,43.5,57.5,57.5,195,76.5,1,187,4400,4600,
2026-09-06T16:47:52+03:00,96.7,performance,manual,44.2,41.0,45.0,48.8,43.2,56.3,56.3,195,76.5,1,187,4400,4600,
2026-09-06T16:47:53+03:00,97.8,performance,manual,44.1,41.0,45.0,48.3,43.0,55.2,55.2,195,76.5,1,187,4400,4600,
2026-09-06T16:47:54+03:00,98.9,performance,manual,43.9,41.0,45.0,47.9,42.8,54.1,54.1,175,68.6,1,187,4400,4600,
2026-09-06T16:47:55+03:00,100.0,performance,manual,43.6,41.0,45.0,47.4,42.6,53.2,53.2,175,68.6,1,178,4200,4400,
2026-09-06T16:47:56+03:00,101.0,performance,manual,43.9,41.0,45.0,47.1,42.5,52.4,52.4,175,68.6,1,170,4000,4200,
2026-09-06T16:47:57+03:00,102.1,performance,bios-auto,43.9,41.0,45.0,46.8,42.3,51.7,51.7,,,2,170,4000,4200,
2026-09-06T16:47:58+03:00,103.2,performance,bios-auto,43.4,40.0,45.0,46.4,42.1,51.0,51.0,,,2,123,2900,3100,
2026-09-06T16:47:59+03:00,104.3,performance,bios-auto,43.1,40.0,45.0,46.1,41.9,50.4,50.4,,,2,55,1300,1400,
2026-09-06T16:48:00+03:00,105.3,performance,bios-auto,43.0,40.0,43.0,45.8,41.7,49.7,49.7,,,2,21,500,700,
2026-09-06T16:48:01+03:00,106.4,performance,bios-auto,43.0,40.0,43.0,45.5,41.5,49.0,49.0,,,2,8,200,200,
2026-09-06T16:48:03+03:00,107.4,performance,bios-auto,43.0,40.0,43.0,45.3,41.4,48.4,48.4,,,2,0,0,100,
2026-09-06T16:48:04+03:00,108.5,performance,bios-auto,42.9,40.0,43.0,45.0,41.2,47.9,47.9,,,2,0,0,0,
2026-09-06T16:48:05+03:00,109.6,performance,bios-auto,42.9,40.0,43.0,44.8,41.1,47.4,47.4,,,2,0,0,0,
2026-09-06T16:48:06+03:00,110.6,performance,bios-auto,42.8,40.0,43.0,44.6,41.0,46.9,46.9,,,2,0,0,0,
